kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,jumlah_penduduk,rainfall_intensity,is_rainy_season,elevation_slope_ratio,vegetation_moisture,population_density_proxy,extreme_rainfall
jakarta timur,makasar,38.128,63.464,37.02,25.658,Built-up,0.39,0.16,40.327,2020,4,1,-6.2663,106.8911,228488.0,1.6219586996524227,0,22.11896551724138,15.72753,8571.085602820916,0
jakarta timur,matraman,32.045,55.763,39.71,12.702,Built-up,0.213,0.132,37.91,2020,4,0,-6.2036,106.8645,190489.0,1.6874867604781358,0,11.2208480565371,8.074829999999999,13902.277039848197,0
jakarta timur,pasarrebo,43.672,73.66,36.68,48.623,Built-up,0.364,0.252,40.999,2020,4,0,-6.3264,106.8573,242045.0,1.6489075931232091,0,38.83626198083067,14.923636,4877.677689780949,0
jakarta timur,pulogadung,29.762,50.888,39.84,10.47,Built-up,0.234,0.136,37.91,2020,4,0,-6.1932,106.889,309037.0,1.654248748455887,0,9.216549295774648,8.87094,26943.06887532694,0
jakarta pusat,cempakaputih,27.44,46.318,40.0,8.401,Built-up,0.222,0.095,37.91,2020,4,0,-6.1809,106.8681,98622.0,1.6286216596343177,0,7.672146118721461,8.41602,10490.586107860867,0
jakarta pusat,gambir,25.532,44.33,40.07,7.605,Built-up,0.222,0.061,37.91,2020,4,0,-6.1715,106.8181,95807.0,1.6708126036484245,0,7.167766258246938,8.41602,11133.875653689714,0
jakarta pusat,joharbaru,27.431,46.308,39.64,8.969,Built-up,0.178,0.076,37.91,2020,4,0,-6.1821,106.8546,140469.0,1.6287854806373325,0,8.335501858736059,6.747979999999999,14090.580800481493,0
jakarta pusat,kemayoran,27.03,45.914,39.25,6.168,Built-up,0.198,0.103,37.91,2020,4,0,-6.1627,106.8558,255632.0,1.638030681412772,0,5.592021758839529,7.50618,35662.94642857143,0
jakarta pusat,menteng,28.534,49.082,38.87,10.741,Built-up,0.263,0.099,37.91,2020,4,0,-6.1958,106.8353,87964.0,1.6618812216428525,0,9.773430391264785,9.970329999999999,7492.036453453709,0
jakarta pusat,sawahbesar,27.111,47.211,39.39,7.059,Built-up,0.185,0.09,37.91,2020,4,0,-6.1539,106.8332,126019.0,1.6794493258866634,0,6.4761467889908255,7.013349999999999,15637.051743392478,0
jakarta pusat,senen,26.704,45.744,39.44,10.007,Built-up,0.193,0.092,37.91,2020,4,0,-6.1842,106.8459,124341.0,1.6511695062084897,0,9.163919413919412,7.31663,11296.538566366859,0
jakarta pusat,tanahabang,31.107,52.563,39.59,12.45,Built-up,0.288,0.13,37.91,2020,4,0,-6.2054,106.8094,173198.0,1.6371196312330645,0,11.017699115044248,10.918079999999998,12877.17472118959,0
bogor,babakanmadang,58.126,110.867,30.13,207.8025,Tree cover,0.729,0.6970000000000001,38.47,2020,5,0,-6.5917,106.902,121972.0,1.8750972499408045,0,122.45285798467884,28.044629999999998,584.1500939883382,1
bogor,bojonggede,57.313,109.983,34.52,133.589,Built-up,0.525,0.293,40.626,2020,5,0,-6.4774,106.7927,266481.0,1.8860802908442371,0,103.3170920340294,21.32865,1979.961215255333,1
bogor,caringin,65.168,122.512,27.17,207.8025,Tree cover,0.754,0.6970000000000001,38.495,2020,5,0,-6.7366,106.866,138901.0,1.8515294402127915,0,122.45285798467884,29.025229999999997,665.2267094503178,1
bogor,cariu,49.745,98.166,31.02,143.845,Tree cover,0.701,0.6970000000000001,37.601,2020,5,0,-6.5273,107.1371,54478.0,1.93449600945906,0,84.76428992339422,26.358300999999997,376.1123960095274,1
bogor,ciampea,72.459,133.366,31.8,207.8025,Tree cover,0.659,0.6970000000000001,38.504,2020,5,0,-6.5742,106.698,175400.0,1.8155161382539922,0,122.45285798467884,25.374136,840.0282563666623,1
bogor,ciawi,61.013,118.831,27.13,207.8025,Tree cover,0.738,0.6970000000000001,38.476,2020,5,0,-6.7091,106.8937,117903.0,1.9162272426749232,0,122.45285798467884,28.395287999999997,564.6627794207444,1
bogor,cibinong,55.108,105.896,35.43,134.037,Built-up,0.527,0.322,40.442,2020,5,0,-6.4839,106.8354,365387.0,1.8873600912525845,0,101.38956127080182,21.312934000000002,2705.828772854847,1
bogor,cibungbulang,72.058,128.724,31.97,207.8025,Tree cover,0.669,0.6970000000000001,38.504,2020,5,0,-6.5761,106.661,152898.0,1.7619425661802948,0,122.45285798467884,25.759176,732.2613474455526,1
bogor,cigombong,73.375,129.249,28.04,207.8025,Tree cover,0.724,0.6970000000000001,38.5,2020,5,0,-6.7461,106.8128,101474.0,1.737801680672269,0,122.45285798467884,27.874,485.98077130302556,1
bogor,cigudeg,63.433,104.924,29.19,207.8025,Tree cover,0.8,0.6970000000000001,40.047,2020,5,0,-6.4937,106.5461,142405.0,1.6284202194527653,0,122.45285798467884,32.0376,682.008117718897,1
bogor,cijeruk,83.4,147.199,28.03,207.8025,Tree cover,0.725,0.6970000000000001,38.469,2020,5,0,-6.686,106.7843,96355.0,1.7440639810426541,0,122.45285798467884,27.890025,461.46478131248426,1
bogor,cileungsi,42.482,90.054,34.96,69.866,Tree cover,0.585,0.251,39.446,2020,5,0,-6.4094,106.9962,273150.0,2.0710638885055888,0,55.84812150279777,23.075909999999997,3854.4577089154177,0
bogor,ciomas,78.762,154.741,33.64,207.8025,Built-up,0.514,0.6970000000000001,38.473,2020,5,0,-6.6095,106.762,161632.0,1.9400341014518194,0,122.45285798467884,19.775122,774.0903485350989,1
bogor,cisarua,59.579,117.457,25.37,207.8025,Tree cover,0.741,0.6970000000000001,38.462,2020,5,0,-6.6985,106.9552,81870.0,1.9389062216279567,0,122.45285798467884,28.500342000000003,392.0930065492511,1
bogor,ciseeng,58.458,107.359,30.36,99.044,Tree cover,0.662,0.396,41.357,2020,5,0,-6.4556,106.6785,121142.0,1.8056275017659524,0,70.9484240687679,27.378334000000002,1210.887209627764,1
bogor,citeureup,54.005,104.008,33.05,207.8025,Tree cover,0.664,0.6970000000000001,39.109,2020,5,1,-6.525,106.8924,221710.0,1.8908826470320879,0,122.45285798467884,25.968376000000003,1061.8167885920905,1
bogor,dramaga,74.557,141.18,31.96,207.8025,Tree cover,0.656,0.6970000000000001,38.503,2020,5,0,-6.5888,106.7298,113555.0,1.868523101764231,0,122.45285798467884,25.257968,543.8392739550532,1
bogor,gunungputri,43.372,86.87,35.78,81.462,Built-up,0.543,0.389,41.007,2020,5,0,-6.4052,106.9313,294195.0,1.9577661588389075,0,58.64794816414687,22.266801,3567.6432781159806,0
bogor,gunungsindur,45.793,82.864,31.81,72.997,Tree cover,0.666,0.372,41.398,2020,5,0,-6.3871,106.6872,121333.0,1.7708631632936551,0,53.20481049562682,27.571068000000004,1639.7016095247104,0
bogor,jasinga,59.375,89.992,29.74,163.412,Tree cover,0.797,0.6970000000000001,38.378,2020,5,1,-6.4806,106.4559,112356.0,1.4905507246376812,0,96.29463759575722,30.587266000000003,683.3807751259031,0
bogor,jonggol,49.099,97.389,31.56,186.743,Tree cover,0.692,0.6970000000000001,37.447,2020,5,0,-6.4961,107.0456,147880.0,1.9439310165871575,0,110.04301708898055,25.913324,787.6725097606835,1
bogor,klapanunggal,49.001,96.027,32.16,203.856,Tree cover,0.686,0.6970000000000001,40.209,2020,5,1,-6.483,106.9553,129835.0,1.9205015899682008,0,120.12728344136711,27.583374000000003,633.7866598976842,0
bogor,kemang,66.984,128.263,32.2,143.048,Tree cover,0.654,0.625,40.063,2020,5,0,-6.5025,106.7345,110256.0,1.8866645092963052,0,88.02953846153846,26.201202000000002,765.41152949017,1
bogor,leuwiliang,73.258,122.361,27.66,207.8025,Tree cover,0.758,0.6970000000000001,38.504,2020,5,1,-6.6402,106.6099,133441.0,1.6477820571520916,0,122.45285798467884,29.186031999999997,639.0775972509907,1
bogor,leuwisadeng,72.704,124.612,30.61,207.8025,Tree cover,0.74,0.6970000000000001,38.504,2020,5,0,-6.5736,106.5877,82804.0,1.690708781070227,0,122.45285798467884,28.492959999999997,396.5661330683301,1
bogor,megamendung,56.86,107.434,27.67,207.8025,Tree cover,0.726,0.6970000000000001,38.469,2020,5,0,-6.6635,106.9177,113756.0,1.8567922571724853,0,122.45285798467884,27.928494,544.801906107446,1
bogor,nanggung,72.417,116.762,26.0,207.8025,Tree cover,0.735,0.6970000000000001,38.509,2020,5,0,-6.6725,106.5377,100914.0,1.5903945952572291,0,122.45285798467884,28.304115,483.29881107745354,1
bogor,pamijahan,76.944,133.243,26.41,207.8025,Tree cover,0.685,0.6970000000000001,38.507,2020,5,0,-6.6933,106.6596,166309.0,1.709470902186185,0,122.45285798467884,26.377295,796.4895056333138,1
bogor,parung,54.705,98.775,32.27,104.116,Tree cover,0.626,0.338,41.398,2020,5,0,-6.4349,106.7128,128905.0,1.7731801454088503,0,77.81464872944693,25.915148000000002,1226.3118840138513,1
bogor,parungpanjang,51.419,85.11,31.31,65.388,Tree cover,0.652,0.569,41.398,2020,5,1,-6.3768,106.5551,125437.0,1.6236479139243405,0,41.67495219885278,26.991496,1889.45291317708,0
bogor,rancabungur,73.596,139.624,30.71,144.929,Tree cover,0.715,0.575,38.786,2020,5,0,-6.5217,106.7137,63856.0,1.871735749906161,0,92.0184126984127,27.73199,437.58266006071443,1
bogor,rumpin,58.31,102.668,29.72,152.23,Tree cover,0.765,0.6970000000000001,40.571,2020,5,0,-6.4596,106.6311,156896.0,1.7310402967459113,0,89.70536240424278,31.036815,1023.9248188996934,1
bogor,sukajaya,70.345,110.042,25.74,207.8025,Tree cover,0.706,0.6970000000000001,38.512,2020,5,1,-6.6313,106.4705,71814.0,1.5423925993412293,0,122.45285798467884,27.189472,343.9326636414794,1
bogor,sukamakmur,57.391,108.466,28.01,207.8025,Tree cover,0.773,0.6970000000000001,37.995,2020,5,1,-6.5936,107.0201,16748.0,1.857580791560343,0,122.45285798467884,29.370134999999998,80.20976760335724,1
bogor,sukaraja,64.667,125.434,33.24,207.8025,Tree cover,0.653,0.6970000000000001,38.469,2020,5,0,-6.5792,106.8408,202415.0,1.9101527403414196,0,122.45285798467884,25.120257000000002,969.4088911770692,1
bogor,tajurhalang,58.354,109.926,33.77,128.261,Tree cover,0.616,0.34,41.097,2020,5,0,-6.469,106.7596,126087.0,1.8520403005694646,0,95.71716417910447,25.315752,975.4450298233807,1
bogor,tamansari,83.346,153.545,28.7,207.8025,Tree cover,0.664,0.6970000000000001,38.489,2020,5,0,-6.6564,106.7458,126736.0,1.8204182770967203,0,122.45285798467884,25.556696,606.9659127644544,1
bogor,tanjungsari,61.771,119.176,29.12,207.8025,Tree cover,0.76,0.6970000000000001,37.736,2020,5,0,-6.6115,107.1406,33887.0,1.89858374089946,0,122.45285798467884,28.67936,162.29211814992635,1
bogor,tenjo,50.254,80.662,30.86,60.385,Tree cover,0.706,0.368,38.943,2020,5,0,-6.3723,106.4794,78576.0,1.573769852109104,0,44.14108187134503,27.493757999999996,1280.0521299991856,0
bogor,tenjolaya,79.845,143.686,27.5,207.8025,Tree cover,0.683,0.6970000000000001,38.504,2020,5,0,-6.6537,106.708,68536.0,1.777302245036799,0,122.45285798467884,26.298232,328.23361789250606,1
kota bogor,bogorbarat,70.704,140.091,34.29,207.8025,Built-up,0.479,0.658,38.474,2020,5,0,-6.5732,106.7655,254629.0,1.95374037710588,0,125.33323281061521,18.429045999999996,1219.472946923528,1
kota bogor,bogorselatan,81.453,155.272,32.56,207.8025,Tree cover,0.622,0.6970000000000001,38.469,2020,5,0,-6.6447,106.8135,219309.0,1.8831576777072998,0,122.45285798467884,23.927718000000002,1050.3178841249505,1
kota bogor,bogortengah,69.618,139.071,35.88,207.8025,Built-up,0.434,0.6970000000000001,38.469,2020,5,0,-6.5932,106.7986,109057.0,1.9693420940836615,0,122.45285798467884,16.695546,522.2973862860837,1
kota bogor,bogortimur,81.484,163.271,35.06,207.8025,Built-up,0.525,0.6970000000000001,38.469,2020,5,0,-6.6207,106.8264,108919.0,1.9794263129819116,0,122.45285798467884,20.196225000000002,521.6364746590677,1
kota bogor,bogorutara,65.705,130.808,35.75,207.8025,Built-up,0.513,0.6970000000000001,38.469,2020,5,0,-6.5708,106.8196,204454.0,1.9609924293531218,0,122.45285798467884,19.734597,979.1740999269645,1
kota bogor,tanahsareal,67.462,134.678,35.51,184.459,Built-up,0.455,0.639,38.469,2020,5,0,-6.5468,106.7855,231040.0,1.9671934795945194,0,112.54362416107382,17.503395,1245.7739985657206,1
kota tangerang,batuceper,35.83,61.707,37.71,10.341,Built-up,0.312,0.068,37.903,2020,5,0,-6.1618,106.6703,95474.0,1.675454792288895,0,9.68258426966292,11.825736,8418.481615377834,0
kota tangerang,benda,35.945,62.023,37.61,8.372,Built-up,0.376,0.098,37.903,2020,5,0,-6.13,106.6657,85769.0,1.678792800108269,0,7.624772313296903,14.251528,9151.621852326078,0
kota tangerang,cibodas,40.673,72.377,37.93,19.751,Built-up,0.308,0.128,37.903,2020,5,0,-6.2058,106.608,158036.0,1.7367840088306576,0,17.509751773049643,11.674123999999999,7615.82574333767,0
kota tangerang,ciledug,33.883,61.324,38.08,21.279,Built-up,0.354,0.132,37.962,2020,5,0,-6.2386,106.7059,150190.0,1.757990998480635,0,18.79770318021201,13.438548,6741.325912294089,0
kota tangerang,cipondoh,34.93,60.54,37.69,11.897,Built-up,0.338,0.115,37.903,2020,5,0,-6.1862,106.683,231127.0,1.6849429446145283,0,10.669955156950673,12.811214,17920.989377374583,0
kota tangerang,jatiuwung,40.387,69.835,38.68,20.101,Built-up,0.309,0.172,37.903,2020,5,0,-6.198,106.5753,107510.0,1.687365597893058,0,17.151023890784984,11.712026999999999,5095.019193403156,0
kota tangerang,karangtengah,32.793,59.385,38.17,13.076,Built-up,0.362,0.156,37.903,2020,5,0,-6.2101,106.7097,117440.0,1.7573166040304204,0,11.311418685121108,13.720885999999998,8343.279340721796,0
kota tangerang,karawaci,39.705,69.982,38.24,16.788,Built-up,0.307,0.102,37.903,2020,5,0,-6.1812,106.618,193480.0,1.7192482496007861,0,15.234119782214155,11.636220999999999,10876.995727456711,0
kota tangerang,larangan,31.915,58.2,39.02,21.351,Built-up,0.275,0.155,37.902,2020,5,0,-6.2392,106.733,163375.0,1.7681907944706063,0,18.485714285714284,10.423050000000002,7309.516352735895,0
kota tangerang,neglasari,39.025,67.062,36.52,11.542,Built-up,0.4,0.072,37.903,2020,5,0,-6.1429,106.6302,124907.0,1.6755028107432854,0,10.766791044776118,15.161200000000001,9959.097432626375,0
kota tangerang,periuk,40.455,68.846,37.76,12.531,Built-up,0.333,0.129,37.903,2020,5,0,-6.1675,106.5943,144640.0,1.6607405620552407,0,11.099202834366697,12.621699,10689.527751090089,0
kota tangerang,pinang,37.997,67.949,36.79,19.041,Built-up,0.434,0.132,37.903,2020,5,0,-6.2153,106.6662,186671.0,1.742416083288458,0,16.82067137809187,16.449901999999998,9314.455366498678,0
kota tangerang,tangerang,39.179,69.324,37.66,17.193,Built-up,0.348,0.112,37.903,2020,5,0,-6.1888,106.6406,165575.0,1.7253789292914208,0,15.461330935251798,13.190243999999998,9101.027867861265,0
tangerang selatan,ciputat,36.436,67.474,37.32,44.431,Built-up,0.445,0.212,41.338,2020,5,0,-6.3082,106.7277,224048.0,1.8023827331979914,0,36.65924092409241,18.395410000000002,4931.610574277476,0
tangerang selatan,ciputattimur,36.563,70.352,37.7,41.355,Built-up,0.425,0.245,41.1,2020,5,0,-6.2988,106.7556,170001.0,1.8729068498256263,0,33.21686746987951,17.4675,4013.7173887380477,0
tangerang selatan,pamulang,37.928,69.544,37.26,59.039,Built-up,0.457,0.233,41.273,2020,5,0,-6.3395,106.7391,326296.0,1.786477599671188,0,47.882400648824,18.861761,5434.734089508486,0
tangerang selatan,pondokaren,35.658,67.821,37.48,28.61,Built-up,0.421,0.18,41.042,2020,5,0,-6.2664,106.7114,297400.0,1.8501009329477875,0,24.24576271186441,17.278682,10043.904086457278,0
tangerang selatan,serpong,40.288,75.982,35.78,42.596,Built-up,0.531,0.214,41.398,2020,5,0,-6.3113,106.6807,165000.0,1.8402925789575666,0,35.08731466227347,21.982338000000002,3784.7508945774844,0
tangerang selatan,serpongutara,38.876,72.026,36.86,26.59,Built-up,0.456,0.18,39.627,2020,5,0,-6.2536,106.663,139215.0,1.806249373056475,0,22.533898305084747,18.069912000000002,5045.849945632475,0
tangerang selatan,setu,41.465,76.714,34.35,54.164,Tree cover,0.572,0.359,41.398,2020,5,0,-6.3462,106.6764,165907.0,1.8065230189567878,0,39.85577630610744,23.679656,3007.523022260895,0
tangerang,balaraja,41.297,72.482,33.45,20.277,Built-up,0.439,0.173,38.126,2020,5,0,-6.2048,106.4427,124129.0,1.7136439936638532,0,17.286445012787723,16.737313999999998,5833.952154909057,0
tangerang,cikupa,42.329,73.992,35.71,25.2,Built-up,0.423,0.147,37.979,2020,5,0,-6.218,106.5159,209140.0,1.7076784601537078,0,21.97035745422842,16.065117,7982.442748091603,0
tangerang,cisauk,42.545,77.15,32.66,51.37,Tree cover,0.648,0.313,41.398,2020,5,0,-6.3391,106.6302,91438.0,1.7717303938454474,0,39.12414318354912,26.825904,1745.999618101967,0
tangerang,cisoka,42.26,77.819,31.6,26.713,Tree cover,0.545,0.26,38.189,2020,5,0,-6.2598,106.4167,97591.0,1.7988673139158577,0,21.200793650793653,20.813005,3521.488110273157,0
tangerang,curug,41.349,73.598,36.04,30.753,Built-up,0.444,0.142,39.042,2020,5,0,-6.2426,106.5661,176617.0,1.7378922760868027,0,26.929071803852892,17.334648,5562.21459389664,0
tangerang,gunungkaler,36.028,60.532,32.0,8.194,Cropland,0.417,0.068,38.126,2020,5,0,-6.0957,106.3742,56160.0,1.634762882143243,0,7.6722846441947565,15.898541999999999,6108.331520556884,0
tangerang,jambe,49.494,83.709,31.88,43.823,Tree cover,0.601,0.302,39.303,2020,5,0,-6.3238,106.4992,55650.0,1.6578009268427933,0,33.65821812596006,23.621102999999998,1241.5500970483904,0
tangerang,jayanti,39.575,71.445,32.31,18.626,Tree cover,0.478,0.144,38.126,2020,5,0,-6.2068,106.3983,70728.0,1.7608133086876152,0,16.281468531468533,18.224227999999997,3603.790889636197,0
tangerang,kelapadua,41.397,75.083,36.67,27.206,Built-up,0.415,0.146,38.851,2020,5,0,-6.2426,106.6094,167553.0,1.770950774818973,0,23.73996509598604,16.123165,5940.331844288449,0
tangerang,kemiri,42.158,67.254,29.56,5.064,Cropland,0.425,0.09,38.126,2020,5,0,-6.0878,106.4638,61384.0,1.558320589461977,0,4.645871559633028,16.20355,10122.69129287599,0
tangerang,kosambi,35.751,61.666,35.96,3.034,Built-up,0.333,0.058,37.903,2020,5,0,-6.0809,106.685,111705.0,1.677940736306495,0,2.867674858223062,12.621699,27690.877540902333,0
tangerang,kresek,38.813,63.439,29.79,11.706,Cropland,0.473,0.093,38.126,2020,5,0,-6.1444,106.4044,71795.0,1.5934242584080576,0,10.709972552607502,18.033597999999998,5650.480088147332,0
tangerang,kronjo,38.996,63.911,29.18,4.048,Cropland,0.35,0.069,38.126,2020,5,0,-6.0703,106.4282,65599.0,1.597934793479348,0,3.7867165575304025,13.3441,12995.047543581617,0
tangerang,legok,46.88,82.432,32.87,43.009,Tree cover,0.579,0.179,41.398,2020,5,0,-6.3048,106.565,124324.0,1.7216374269005847,0,36.47921967769296,23.969442,2824.9676202594924,0
tangerang,mauk,41.411,68.086,30.85,3.228,Cropland,0.424,0.07,37.953,2020,5,0,-6.058,106.5207,91382.0,1.6053853952983894,0,3.0168224299065423,16.092072,21613.52885525071,0
tangerang,mekarbaru,35.623,60.135,31.31,4.93,Cropland,0.364,0.066,38.126,2020,5,0,-6.062,106.3871,44152.0,1.6420009283783414,0,4.624765478424014,13.877863999999999,7445.531197301855,0
tangerang,pagedangan,43.444,79.289,33.64,39.721,Tree cover,0.587,0.198,41.32,2020,5,0,-6.2973,106.6175,111222.0,1.784020340203402,0,33.15609348914858,24.254839999999998,2731.317993173056,0
tangerang,pakuhaji,39.777,66.027,32.28,3.922,Cropland,0.436,0.061,37.903,2020,5,0,-6.0602,106.6063,127330.0,1.6192216200308998,0,3.696512723845429,16.525707999999998,25869.5652173913,0
tangerang,panongan,45.584,79.89,33.62,36.953,Tree cover,0.538,0.192,40.877,2020,5,0,-6.2789,106.5262,129996.0,1.7149665121071611,0,31.0008389261745,21.991826000000003,3425.1837799383447,0
tangerang,pasarkemis,41.034,68.454,36.21,14.061,Built-up,0.39,0.127,37.903,2020,5,0,-6.1589,106.5525,255345.0,1.6285388019222533,0,12.476486246672582,14.78217,16954.05351570281,0
tangerang,rajeg,41.667,67.251,33.39,8.659,Cropland,0.49,0.105,38.002,2020,5,0,-6.1163,106.5103,188209.0,1.5761829985703237,0,7.836199095022625,18.62098,19485.35045035718,0
tangerang,sepatan,39.528,64.518,35.14,8.849,Built-up,0.407,0.052,37.903,2020,5,0,-6.1183,106.5801,112289.0,1.5919364390051323,0,8.411596958174904,15.426521,11401.055944765965,0
tangerang,sepatantimur,39.17,65.735,35.23,9.449,Built-up,0.432,0.066,37.903,2020,5,0,-6.1199,106.6084,105994.0,1.636420214090117,0,8.863977485928705,16.374095999999998,10143.93721887262,0
tangerang,sindangjaya,43.108,70.13,31.17,17.038,Tree cover,0.513,0.132,38.031,2020,5,0,-6.1689,106.4989,95575.0,1.5899610048063844,0,15.051236749116606,19.509903,5298.536423106774,0
tangerang,solear,45.937,79.967,31.8,39.539,Tree cover,0.581,0.297,38.221,2020,5,0,-6.3069,106.4215,101969.0,1.7037092272620749,0,30.48496530454896,22.206400999999996,2515.3309159081377,0
tangerang,sukadiri,40.312,65.726,32.48,4.864,Cropland,0.409,0.063,37.903,2020,5,0,-6.0699,106.559,66679.0,1.5909663051897753,0,4.575729068673565,15.502327,11370.907230559345,0
tangerang,sukamulya,39.769,65.421,29.95,14.287,Cropland,0.516,0.136,38.126,2020,5,0,-6.1604,106.4362,74309.0,1.604675120802571,0,12.576584507042252,19.673016,4860.9275855301885,0
tangerang,teluknaga,37.487,65.652,32.2,3.313,Permanent water bodies,0.43,0.071,37.903,2020,5,0,-6.0499,106.6582,167977.0,1.7058227453425832,0,3.093370681605976,16.298289999999998,38946.672849524686,0
tangerang,tigaraksa,43.975,76.476,32.44,29.506,Tree cover,0.573,0.225,38.24,2020,5,0,-6.2657,106.4673,163531.0,1.7004113396331295,0,24.086530612244896,21.91152,5360.617583426211,0
depok,beji,41.787,79.855,36.48,78.676,Built-up,0.453,0.279,41.007,2020,5,0,-6.3731,106.819,156512.0,1.8663379063734313,0,61.513682564503526,18.576171,1964.3556403433906,0
depok,bojongsari,45.377,80.566,35.33,87.016,Built-up,0.542,0.265,41.357,2020,5,0,-6.3943,106.7378,128079.0,1.737197317635897,0,68.78735177865613,22.415494000000002,1455.1786038902017,0
depok,cilodong,47.437,89.762,36.14,106.017,Built-up,0.472,0.295,41.007,2020,5,0,-6.4303,106.8379,161689.0,1.8531700972397136,0,81.86640926640926,19.355303999999997,1510.8721044320062,0
depok,cimanggis,39.856,79.937,36.85,74.634,Built-up,0.445,0.278,41.007,2020,5,0,-6.3677,106.8694,236198.0,1.9565547288036027,0,58.39906103286385,18.248115,3122.9076870190656,0
depok,cinere,39.274,76.239,37.28,54.274,Built-up,0.426,0.287,41.007,2020,5,0,-6.3315,106.7894,84101.0,1.8930078959129961,0,42.17094017094018,17.468982,1521.5291095270832,0
depok,cipayung,48.01,89.018,35.61,106.638,Built-up,0.475,0.3,41.007,2020,5,0,-6.4297,106.8028,308484.0,1.816323199347072,0,82.02923076923076,19.478324999999998,2865.9395380813467,0
depok,limo,41.41,75.632,35.73,73.923,Built-up,0.498,0.284,41.007,2020,5,0,-6.3686,106.7808,98758.0,1.7833529827870789,0,57.572429906542055,20.421485999999998,1318.1266099862526,0
depok,pancoranmas,45.243,83.867,36.51,89.403,Built-up,0.453,0.285,41.007,2020,5,0,-6.3984,106.7998,239940.0,1.8136150336267112,0,69.57431906614786,18.576171,2654.115460770107,0
depok,sawangan,46.165,84.555,35.12,91.287,Tree cover,0.557,0.296,41.012,2020,5,0,-6.4067,106.7641,170342.0,1.7927488603837594,0,70.4375,22.843684000000003,1845.785430233944,0
depok,sukmajaya,43.65,83.897,37.21,88.001,Built-up,0.421,0.34,41.007,2020,5,0,-6.3973,106.8436,248803.0,1.8789921612541995,0,65.67238805970149,17.263946999999998,2795.507915641397,0
depok,tapos,45.66,88.331,35.68,98.048,Built-up,0.582,0.278,41.007,2020,5,0,-6.4192,106.8805,254663.0,1.8930775825117876,0,76.71987480438185,23.866073999999998,2571.106938050238,0
bekasi,babelan,33.677,69.988,32.52,3.768,Cropland,0.576,0.07,37.096,2020,5,0,-6.1257,107.0341,256183.0,2.018283011794561,0,3.5214953271028033,21.367295999999996,53729.656040268455,0
bekasi,bojongmangu,41.806,89.745,32.12,48.869,Tree cover,0.693,0.584,37.193,2020,5,0,-6.4389,107.1778,30251.0,2.0965518852497316,0,30.85164141414141,25.774748999999996,606.6093164089916,0
bekasi,cabangbungin,27.807,59.842,29.94,3.757,Cropland,0.661,0.053,37.09,2020,5,0,-6.0781,107.1363,60214.0,2.0773423126323465,0,3.5679012345679015,24.516490000000005,12657.977717048561,0
bekasi,cibarusah,42.086,89.708,32.96,52.034,Cropland,0.612,0.394,37.193,2020,5,0,-6.434,107.1108,102578.0,2.082068421296941,0,37.32711621233859,22.762116,1934.1931591054795,0
bekasi,cibitung,34.269,72.795,34.66,14.027,Cropland,0.477,0.106,37.112,2020,5,1,-6.2357,107.1004,255947.0,2.0639938756414984,0,12.68264014466546,17.702424,17032.47487855194,0
bekasi,cikarangbarat,36.304,78.273,37.47,29.644,Built-up,0.425,0.174,37.189,2020,5,0,-6.2973,107.0941,211039.0,2.098246836800343,0,25.250425894378193,15.805325,6886.796762824697,0
bekasi,cikarangpusat,33.63,73.908,34.47,34.68,Built-up,0.5,0.347,37.193,2020,5,1,-6.3596,107.1836,68445.0,2.1342188853595148,0,25.746102449888642,18.5965,1918.3015695067265,0
bekasi,cikarangselatan,35.631,76.235,36.25,41.443,Built-up,0.469,0.306,37.193,2020,5,0,-6.3385,107.1279,171742.0,2.0811607654718682,0,31.732771822358345,17.443516999999996,4046.4151921400467,0
bekasi,cikarangtimur,32.232,65.672,33.57,15.164,Cropland,0.494,0.085,37.349,2020,5,0,-6.2885,107.209,110191.0,1.976167549350024,0,13.976036866359447,18.450405999999997,6817.062608265281,0
bekasi,cikarangutara,34.405,69.64,37.06,17.902,Built-up,0.419,0.13,37.183,2020,5,0,-6.2754,107.1556,239769.0,1.9669538200819092,0,15.842477876106198,15.579676999999998,12684.848164215426,0
bekasi,karangbahagia,30.965,63.497,33.78,10.334,Cropland,0.422,0.08,37.09,2020,5,0,-6.2172,107.197,133153.0,1.9864539339903018,0,9.568518518518518,15.651980000000002,11748.103052761602,0
bekasi,kedungwaringin,32.917,68.156,33.76,10.722,Cropland,0.363,0.076,37.917,2020,5,0,-6.2516,107.2483,76652.0,2.00949376418905,0,9.964684014869887,13.763871,6539.157140419724,0
bekasi,muaragembong,27.787,58.314,29.27,1.597,Permanent water bodies,0.511,0.046,37.113,2020,5,0,-6.0033,107.0499,43722.0,2.02570604786883,0,1.5267686424474187,18.964743,16835.579514824796,0
bekasi,pebayuran,30.527,65.681,30.02,7.055,Cropland,0.656,0.061,37.04,2020,5,0,-6.1593,107.2485,110356.0,2.083325403622292,0,6.649387370405278,24.29824,13700.310366232154,0
bekasi,serangbaru,39.041,83.887,33.55,47.778,Tree cover,0.557,0.25,37.193,2020,5,0,-6.3956,107.1143,152783.0,2.095027596713369,0,38.2224,20.716501,3132.2112427733814,0
